Monomer_ID,SMILES,Affinity_Type,pKi
50233597,COc1cc(Br)c(C[C@H]2C[C@H]2C(O)=O)c(Br)c1OC |r|,Ki,8.051
50233598,COc1cc(Br)c(C[C@@H]2C[C@H]2C(O)=O)cc1OC |r|,Ki,7.959
50234174,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(cc2)[N+]([O-])=O)cc1,Ki,6.876
50234175,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(cc2)[N+]([O-])=O)cc1,Ki,6.903
50234448,"NS(=O)(=O)c1ccc(CN2C(=O)C3C(C2=O)C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)cc1 |t:20,TLB:21:20:24:13.12,THB:19:18:24:13.12,14:13:24:20.18|",Ki,7.26
50234449,"[H][C@@]12CC=CC[C@]1([H])C(=O)N(CCc1ccc(cc1)S(N)(=O)=O)C2=O |r,c:3|",Ki,8.301
50234450,NS(=O)(=O)c1ccc(CCN2C(=O)CCC2=O)cc1,Ki,7.131
50234451,"NS(=O)(=O)c1ccc(CCN2C(=O)C3C(C2=O)C2(Cl)C(Cl)=C(Cl)C3(Cl)C2(Cl)Cl)cc1 |t:21,TLB:22:21:25:14.13,THB:20:19:25:14.13,15:14:25:21.19|",Ki,7.638
50234452,"NS(=O)(=O)c1ccc(cc1)N1C(=O)C2C(C1=O)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl |t:22,TLB:22:21:25:14.13,THB:20:19:25:14.13,15:14:25:21.19|",Ki,7.377
50234453,NS(=O)(=O)c1ccc(CCN2C(=O)c3cccc(c3C2=O)[N+]([O-])=O)cc1,Ki,7.071
50234454,NS(=O)(=O)c1ccc(CCN2C(=O)c3c(C2=O)c(Br)c(Br)c(Br)c3Br)cc1,Ki,7.097
50234455,NS(=O)(=O)c1ccc(CCN2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,Ki,8.538
50234456,NS(=O)(=O)c1ccc(CCN2C(=O)c3cc(Cl)c(Cl)cc3C2=O)cc1,Ki,7.102
50234457,Cc1ccc2C(=O)N(CCc3ccc(cc3)S(N)(=O)=O)C(=O)c2c1,Ki,7.215
50234458,NS(=O)(=O)c1ccc(CCN2C(=O)c3ccccc3C2=O)cc1,Ki,7.31
50234459,NS(=O)(=O)c1ccc(CCN2C(=O)c3nccnc3C2=O)cc1,Ki,6.371
50234460,NS(=O)(=O)c1ccc(CCN2C(=O)C=CC2=O)cc1 |c:13|,Ki,7.071
50234461,CC(C)(C)c1ccc2C(=O)N(CCc3ccc(cc3)S(N)(=O)=O)C(=O)c2c1,Ki,7.046
50234462,NS(=O)(=O)c1ccc(CCN2C(=O)c3ccc(cc3C2=O)[N+]([O-])=O)cc1,Ki,6.854
50235677,CC(=O)c1nn(-c2ccc(cc2)S(N)(=O)=O)c2nc3nc(cc(-c4ccc(F)cc4)c3c(=O)n12)-c1cccs1,Ki,6.456
50235680,CC(=O)c1nn(-c2ccc(cc2)S(N)(=O)=O)c2nc3nc(cc(-c4ccccc4)c3c(=O)n12)-c1ccc(Cl)cc1,Ki,6.229
50235683,CC(=O)c1nn(-c2ccc(cc2)S(N)(=O)=O)c2nc3nc(cc(-c4ccc(cc4)[N+]([O-])=O)c3c(=O)n12)-c1ccc(Cl)cc1,Ki,6.066
50235684,COc1ccc(cc1)-c1cc(nc2nc3n(nc(C(C)=O)n3c(=O)c12)-c1ccc(cc1)S(N)(=O)=O)-c1ccc(Cl)cc1,Ki,6.131
50235689,CC(=O)c1nn(-c2ccc(cc2)S(N)(=O)=O)c2nc3nc(cc(-c4ccccc4)c3c(=O)n12)-c1cccs1,Ki,6.137
50235692,CCOC(=O)c1nn(-c2ccc(cc2)S(N)(=O)=O)c2nc3nc(cc(-c4ccc(OC)cc4)c3c(=O)n12)-c1cccs1,Ki,6.143
50235693,CC(=O)c1nn(-c2ccc(cc2)S(N)(=O)=O)c2nc3nc(cc(-c4ccc(cc4)[N+]([O-])=O)c3c(=O)n12)-c1cccs1,Ki,6.301
50236140,NS(=O)(=O)c1ccc(cc1)C#C,Ki,8.292
50237170,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(CC2)C(c2ccccc2)c2ccccc2)cc1,Ki,8.06
50237171,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(Cc3ccc4OCOc4c3)CC2)cc1,Ki,7.444
50237172,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)c2ccccn2)cc1,Ki,8.357
50237173,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(CC2)C(=O)OCc2ccccc2)cc1,Ki,8.367
50237174,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(CC2)c2ccc(Cl)cc2)cc1,Ki,8.056
50237175,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(Cc3ccc4OCOc4c3)CC2)cc1,Ki,8.215
50237176,Cc1ccc(cc1)N1CCN(CCNC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC1,Ki,8.102
50237177,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(CC2)c2ncccn2)cc1,Ki,8.102
50237178,CC(=O)c1ccc(cc1)N1CCN(CCNC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC1,Ki,7.585
50237179,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)c2ccccc2)cc1,Ki,8.444
50237180,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)c2ccc(F)cc2)cc1,Ki,7.921
50237181,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)c2ccc(Br)cc2)cc1,Ki,7.538
50237182,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)c2ccc(cc2)C(F)(F)F)cc1,Ki,7.319
50237183,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,Ki,8.31
50237184,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)C(=O)c2ccccc2)cc1,Ki,8.032
50237185,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,Ki,7.77
50237190,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(CC2)c2ccc(cc2)C(F)(F)F)cc1,Ki,7.292
50237191,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(CC2)c2ccccc2)cc1,Ki,8.208
50237192,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(CC2)c2ccc(F)cc2)cc1,Ki,9.161
50237193,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,Ki,8.041
50237194,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)C(c2ccccc2)c2ccccc2)cc1,Ki,7.367
50237195,Cc1ccc(cc1)N1CCN(CC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC1,Ki,7.569
50237196,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)c2ccc(Cl)cc2)cc1,Ki,7.658
50237197,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(Cc3ccccc3)CC2)cc1,Ki,8.284
50237360,Cl.CNS(=O)(=O)c1sc(nc1C)N(C)C(=O)Cc1ccc(cc1)-c1ccccn1,Ki,6.467
50237361,CNS(=O)(=O)c1sc(nc1C)N(CCN(C)C)C(=O)Cc1ccc(cc1)-c1ccccc1,Ki,7.086
50237362,CN(C(=O)Cc1ccc(cc1)-c1ccccc1)c1nc(C)c(s1)S(=O)(=O)NCCO,Ki,7.022
50237363,CCc1nc(sc1S(N)(=O)=O)N(C)C(=O)Cc1ccc(cc1)-c1ccccn1,Ki,9.0
50237364,CN(C(=O)Cc1ccc(cc1)-c1ccccn1)c1nc(CO)c(s1)S(N)(=O)=O,Ki,8.0
50237365,CN(C(=O)Cc1ccc(cc1)-c1ccccc1)c1nc(C)c(s1)S(N)(=O)=O,Ki,9.046
50237366,CN(C(=O)Cc1ccc(cc1)-c1ccccn1)c1nc(C)c(s1)S(N)(=O)=O,Ki,7.886
50237367,CN(C(=O)Cc1ccc(cc1)-n1cccn1)c1nc(C)c(s1)S(N)(=O)=O,Ki,6.606
50237368,CN(C(=O)Cc1ccc(cc1)-c1cnccn1)c1nc(C)c(s1)S(N)(=O)=O,Ki,6.693
50237369,Cc1nc(sc1S(N)(=O)=O)N(C1CC1)C(=O)Cc1ccc(cc1)-c1ccccc1,Ki,7.125
50237370,CN(C(=O)Cc1ccc(cc1)-c1ccccc1F)c1nc(C)c(s1)S(N)(=O)=O,Ki,8.31
50237371,CN(C(=O)Cc1ccc(cc1)-c1cc(F)ccc1F)c1nc(C)c(s1)S(N)(=O)=O,Ki,6.745
50237372,COc1c(F)cccc1-c1ccc(CC(=O)N(C)c2nc(C)c(s2)S(N)(=O)=O)cc1,Ki,7.481
50237373,CNS(=O)(=O)c1sc(nc1C)N(C)C(=O)Cc1ccc(cc1)-c1ccccc1F,Ki,7.131
50237494,CN(C(=O)Cc1ccc(cc1)-c1ccccc1)c1nc(C)c(s1)S(=O)(=O)NC1CC1,Ki,6.914
50237495,CN(C(=O)Cc1ccc(cc1)-c1cccc(F)c1)c1nc(C)c(s1)S(N)(=O)=O,Ki,6.983
50237496,CC([O-])=O.CN(C(=O)Cc1ccc(cc1)-c1cccc[n+]1C)c1nc(C)c(s1)S(N)(=O)=O,Ki,7.796
50237497,CNS(=O)(=O)c1sc(nc1C)N(C)C(=O)Cc1ccc(cc1)-c1ccccc1,Ki,7.086
50237498,CN(C)CCN(C(=O)Cc1ccc(cc1)-c1ccccc1)c1nc(C)c(s1)S(N)(=O)=O,Ki,7.102
50237710,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F,Ki,8.387
50239270,CCCOc1ccc2C(N(CCc2c1)C(=O)c1ccc(cc1)S(N)(=O)=O)c1ccccc1,Ki,7.481
50239271,COc1cc2CCN(C(c3ccccc3)c2cc1OC)C(=O)c1ccc(cc1)S(N)(=O)=O,Ki,8.31
50239272,COc1cc2CCN(C(c3ccc(Cl)cc3)c2cc1OC)C(=O)c1ccc(cc1)S(N)(=O)=O,Ki,8.26
50239273,COc1cc2CCN(C(c3ccc(Br)cc3)c2cc1OC)C(=O)c1ccc(cc1)S(N)(=O)=O,Ki,7.77
50239274,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCc2cc(O)ccc2C1c1ccccc1,Ki,8.495
50239275,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCc2cc(O)c(O)cc2C1c1ccc(F)cc1,Ki,9.678
50239277,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCc2cc(O)c(O)cc2C1c1ccc(Cl)cc1,Ki,9.538
50239278,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCc2cc(O)c(O)cc2[C@@H]1c1ccccc1 |r|,Ki,8.444
50239279,COc1ccc2C(N(CCc2c1)C(=O)c1ccc(cc1)S(N)(=O)=O)c1ccccc1,Ki,8.319
50239280,COc1cc2CCN(C(c3ccc(F)cc3)c2cc1OC)C(=O)c1ccc(cc1)S(N)(=O)=O,Ki,9.076
50239281,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCc2cc(O)c(O)cc2C1c1ccccc1,Ki,8.456
50239282,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCc2cc(O)c(O)cc2C1c1ccc(Br)cc1,Ki,9.553
50239283,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCc2cc(O)c(O)cc2[C@H]1c1ccccc1 |r|,Ki,8.481
50240174,NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)cccc2F)cc1,Ki,9.032
50240175,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(cc2Cl)C(F)(F)F)cc1,Ki,9.013
50240176,NS(=O)(=O)c1ccc(NC(=O)Nc2cc(ccc2Cl)[N+]([O-])=O)cc1,Ki,9.027
50240177,NS(=O)(=O)c1ccc(NC(=O)Nc2cc(Cl)ccc2Cl)cc1,Ki,7.237
50240178,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2F)cc1,Ki,7.218
50240179,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2F)cc1,Ki,7.481
50240180,NS(=O)(=O)c1ccc(NC(=O)Nc2cccc(c2F)C(F)(F)F)cc1,Ki,6.708
50240181,NS(=O)(=O)c1ccc(NC(=O)Nc2cc(ccc2F)C(F)(F)F)cc1,Ki,6.77
50240182,NS(=O)(=O)c1ccc(NC(=O)Nc2cc(F)c(F)cc2F)cc1,Ki,6.668
50240183,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Br)cc2F)cc1,Ki,6.379
50240184,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2F)cc1,Ki,6.79
50240185,NS(=O)(=O)c1cccc(NC(=O)Nc2ccc(F)cc2)c1,Ki,7.77
50240186,NS(=O)(=O)c1cccc(NC(=O)Nc2cccc(c2)[N+]([O-])=O)c1,Ki,7.013
50240187,CC(=O)c1ccc(NC(=O)Nc2cccc(c2)S(N)(=O)=O)cc1,Ki,6.588
50240188,NS(=O)(=O)c1ccc(NC(=O)Nc2cc(ccc2F)[N+]([O-])=O)cc1,Ki,6.559
50240189,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)c(F)c2F)cc1,Ki,6.475
50240190,NS(=O)(=O)c1ccc(NC(=O)Nc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Ki,6.441
50240191,NS(=O)(=O)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1,Ki,8.0
50240192,CC(C)c1ccccc1NC(=O)Nc1cccc(c1)S(N)(=O)=O,Ki,6.387
50240193,NS(=O)(=O)c1cccc(NC(=O)Nc2ccc(I)cc2)c1,Ki,7.602
50240431,CC(C)(C)c1cccc(c1O)C(C)(C)C,Ki,6.292
50240689,COc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Ki,6.377
50241243,OC[C@H]1O[C@@H](Oc2c(O)c3c(cc(O)cc3=O)oc2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O |r|,Ki,6.775
50241249,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(O)=O)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1,Ki,8.032
50241250,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(O)=O)S(=O)(=O)c2ccc(cc2)-c2ccccc2)cc1,Ki,8.076
50241251,COc1ccc(cc1)S(=O)(=O)N(CC(=O)NO)CC(=O)NCCc1ccc(cc1)S(N)(=O)=O,Ki,7.244
50241252,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1,Ki,7.187
50241253,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(cc2)-c2ccccc2)cc1,Ki,7.456
50241254,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)Cc2ccccc2)cc1,Ki,7.201
50242283,COC(=O)c1ccc(O)c(O)c1,Ki,6.237
50245747,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccccc2c1=O,Ki,7.824
50245748,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2cc(Cl)ccc2c1=O,Ki,9.009
50245749,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccc(Cl)cc2c1=O,Ki,7.699
50245750,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2c(Cl)cccc2c1=O,Ki,7.959
50245751,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2cc(Br)ccc2c1=O,Ki,8.959
50245752,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccc(I)cc2c1=O,Ki,7.553
50245757,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2ccc(F)cc2c1=O,Ki,8.155
50245758,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2cc(F)ccc2c1=O,Ki,8.18
50245759,Cc1cccc2c1nc(S)n(-c1cccc(c1)S(N)(=O)=O)c2=O,Ki,7.187
50245802,Cc1cc2nc(S)n(-c3cccc(c3)S(N)(=O)=O)c(=O)c2cc1C,Ki,6.678
50245803,COc1ccc2c(c1)nc(S)n(-c1cccc(c1)S(N)(=O)=O)c2=O,Ki,6.983
50245804,COc1cccc2c1nc(S)n(-c1cccc(c1)S(N)(=O)=O)c2=O,Ki,7.108
50245805,COc1cc2nc(S)n(-c3cccc(c3)S(N)(=O)=O)c(=O)c2cc1OC,Ki,6.9
50245806,Cc1ccc2nc(S)n(-c3cccc(c3)S(N)(=O)=O)c(=O)c2c1,Ki,7.721
50245818,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2c(Br)cccc2c1=O,Ki,9.086
50245819,COc1ccc2nc(S)n(-c3cccc(c3)S(N)(=O)=O)c(=O)c2c1,Ki,7.009
50245820,COc1cc2c(nc(S)n(-c3cccc(c3)S(N)(=O)=O)c2=O)c(OC)c1OC,Ki,7.114
50246599,CC(C)[C@@H](N(CC(=O)NCCc1ccc(cc1)S(N)(=O)=O)S(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO |r|,Ki,8.377
50247706,Nc1c(C#N)c2nc3ccccc3nc2n1-c1cccc(c1)S(N)(=O)=O,Ki,8.301
50247719,NS(=O)(=O)c1ccc(CCNC(=O)CN2C(=O)c3ccccc3C2=O)cc1,Ki,6.18
50247720,NS(=O)(=O)c1ccc(CCNC(=O)c2sc3ccccc3c2Cl)cc1,Ki,7.292
50247721,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1,Ki,7.0
50247722,NS(=O)(=O)c1ccc(NC(=O)CSc2nc3sc4CCCCc4c3c(=O)n2CC=C)cc1,Ki,6.481
50247760,CC1CCN(CC1)N(CCCC(=O)Nc1ccc(cc1)S(N)(=O)=O)N1CCC(C)CC1,Ki,6.577
50247773,NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(cc2)C(O)=O)cc1,Ki,6.42
50247774,NS(=O)(=O)Oc1ccc(OS(N)(=O)=O)cc1,Ki,6.192
50248167,NS(=O)(=O)c1ccc2nc([nH]c2c1)-c1cscn1,Ki,7.14
50248421,Oc1ccc(cc1)-c1cc2c(Cl)c(O)c(Cl)c(O)c2[se]1,Ki,6.041
50251362,NS(=O)(=O)c1nnc(\N=C\c2ccccc2\C=N\c2nnc(s2)S(N)(=O)=O)s1,Ki,8.155
50251363,NS(=O)(=O)c1cccc(c1)\N=C\c1cccc(\C=N\c2cccc(c2)S(N)(=O)=O)c1,Ki,7.237
50251364,NS(=O)(=O)c1cccc(c1)\N=C\c1ccccc1\C=N\c1cccc(c1)S(N)(=O)=O,Ki,6.065
50251365,NS(=O)(=O)c1cccc(c1)\N=C\c1ccc(\C=N\c2cccc(c2)S(N)(=O)=O)o1,Ki,6.757
50251366,NS(=O)(=O)c1ccc(CC\N=C\c2cccc(\C=N\CCc3ccc(cc3)S(N)(=O)=O)c2)cc1,Ki,6.403
50251367,NS(=O)(=O)c1ccc(CC\N=C\c2ccccc2\C=N\CCc2ccc(cc2)S(N)(=O)=O)cc1,Ki,7.444
50251368,NS(=O)(=O)c1ccc(CC\N=C\c2ccc(\C=N\CCc3ccc(cc3)S(N)(=O)=O)o2)cc1,Ki,6.51
50251369,NS(=O)(=O)c1nnc(\N=C\c2cccc(\C=N\c3nnc(s3)S(N)(=O)=O)c2)s1,Ki,9.398
50251370,NS(=O)(=O)c1ccc(cc1)\N=C\c1ccc(\C=N\c2ccc(cc2)S(N)(=O)=O)cc1,Ki,6.19
50251371,NS(=O)(=O)c1ccc(cc1)\N=C\c1cccc(\C=N\c2ccc(cc2)S(N)(=O)=O)c1,Ki,7.319
50251372,NS(=O)(=O)c1ccc(cc1)\N=C\c1ccc(\C=N\c2ccc(cc2)S(N)(=O)=O)o1,Ki,7.114
50251373,NS(=O)(=O)c1cccc(c1)\N=C\c1ccc(\C=N\c2cccc(c2)S(N)(=O)=O)cc1,Ki,7.027
50251374,NS(=O)(=O)c1ccc(CC\N=C\c2ccc(\C=N\CCc3ccc(cc3)S(N)(=O)=O)cc2)cc1,Ki,6.253
50251375,NS(=O)(=O)c1nnc(\N=C\c2ccc(\C=N\c3nnc(s3)S(N)(=O)=O)cc2)s1,Ki,8.022
50251376,NS(=O)(=O)c1nnc(\N=C\c2ccc(\C=N\c3nnc(s3)S(N)(=O)=O)o2)s1,Ki,8.097
50251377,NS(=O)(=O)c1ccc(cc1)\N=C\c1ccccc1\C=N\c1ccc(cc1)S(N)(=O)=O,Ki,7.745
50252991,Clc1cccc(c1)-c1ccc(\C=N\NC(=O)CSc2nnc(Nc3ccccc3)s2)o1,Ki,9.215
50252992,Clc1ccc(cc1)-c1ccc(\C=N\NC(=O)CSc2nnc(Nc3ccccc3)s2)o1,Ki,9.569
50252993,[O-][N+](=O)c1ccccc1-c1ccc(\C=N\NC(=O)CSc2nnc(Nc3ccccc3)s2)o1,Ki,9.056
50252995,Brc1ccc(cc1)-c1ccc(\C=N\NC(=O)CSc2nnc(Nc3ccccc3)s2)o1,Ki,8.292
50252996,Clc1ccc(-c2ccc(\C=N\NC(=O)CSc3nnc(Nc4ccccc4)s3)o2)c(Cl)c1,Ki,9.18
50252998,Clc1ccccc1-c1ccc(\C=N\NC(=O)CSc2nnc(Nc3ccccc3)s2)o1,Ki,9.194
50253004,[O-][N+](=O)c1cccc(c1)-c1ccc(\C=N\NC(=O)CSc2nnc(Nc3ccccc3)s2)o1,Ki,9.18
50253213,NS(=O)(=O)c1cccc(NC(=[Se])NC(=O)c2ccccc2)c1,Ki,6.607
50253214,CC(=O)Oc1ccccc1C(=O)NC(=[Se])Nc1ccc(cc1)S(N)(=O)=O,Ki,8.041
50253215,NS(=O)(=O)c1ccc(NC(=[Se])NC(=O)c2cc(Br)cc(OC(F)(F)F)c2)cc1,Ki,9.155
50253216,NS(=O)(=O)c1ccc(NC(=[Se])NC(=O)c2ccc3OCOc3c2)cc1,Ki,6.396
50253217,NS(=O)(=O)c1ccc(CCNC(=[Se])NC(=O)c2ccc3OCOc3c2)cc1,Ki,7.569
50253219,Cc1cccc(c1)C(=O)NC(=[Se])NCCc1ccc(cc1)S(N)(=O)=O,Ki,7.658
50253220,CC(=O)Oc1ccccc1C(=O)NC(=[Se])Nc1cc(ccc1O)S(N)(=O)=O,Ki,8.409
50253221,Cc1cc(ccc1Br)C(=O)NC(=[Se])Nc1cc(ccc1O)S(N)(=O)=O,Ki,8.377
50253232,NS(=O)(=O)c1ccccc1NC(=[Se])NC(=O)c1ccccc1,Ki,7.174
50253233,Cc1cccc(c1)C(=O)NC(=[Se])Nc1cccc(c1)S(N)(=O)=O,Ki,8.18
50253234,CCCCCCCc1ccc(cc1)C(=O)NC(=[Se])Nc1ccc(cc1)S(N)(=O)=O,Ki,7.31
50253235,NS(=O)(=O)c1ccc(CCNC(=[Se])NC(=O)c2ccccc2)cc1,Ki,7.721
50253236,NS(=O)(=O)c1ccc(O)c(NC(=[Se])NC(=O)c2ccc(cc2)-c2ccccc2)c1,Ki,7.409
50253242,NS(=O)(=O)c1ccc(NC(=[Se])NC(=O)c2ccccc2)cc1,Ki,8.022
50253841,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccccc23)cc1,Ki,6.029
50253842,Cc1ccc2NC(=O)\C(=N/NC(=S)Nc3ccc(cc3)S(N)(=O)=O)c2c1,Ki,6.134
50253847,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccc(F)cc23)cc1,Ki,6.259
50253848,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccc(Cl)cc23)cc1,Ki,6.21
50253851,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccc(I)cc23)cc1,Ki,6.399
50253871,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccc(cc23)[N+]([O-])=O)cc1,Ki,7.495
50253872,[Na+].NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccc(cc23)S([O-])(=O)=O)cc1,Ki,6.047
50253873,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3c2cccc3Cl)cc1,Ki,6.371
50253874,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3c2cc(Cl)cc3Cl)cc1,Ki,6.107
50253875,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccc(Br)cc23)cc1,Ki,6.07
50253876,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3c2cc(Br)cc3Br)cc1,Ki,6.163
50253877,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3c2cccc3F)cc1,Ki,7.569
50253878,NS(=O)(=O)c1ccc(NC(=S)N\N=C2/C(=O)Nc3ccc(OC(F)(F)F)cc23)cc1,Ki,6.377
50256509,NS(=O)(=O)Nc1nncs1,Ki,6.013
50256510,CCc1nnc(NS(N)(=O)=O)s1,Ki,6.022
50256511,CC(C)(C)c1nnc(NS(N)(=O)=O)s1,Ki,6.046
50256513,CSc1nnc(NS(N)(=O)=O)s1,Ki,6.036
50256515,NS(=O)(=O)Nc1nnc(s1)-c1ccccc1,Ki,6.06
50256516,COc1ccc(cc1)-c1nnc(NS(N)(=O)=O)s1,Ki,6.268
50256567,NS(=O)(=O)Nc1nnc(s1)-c1ccc(Br)cc1,Ki,6.086
50256568,CS(=O)(=O)c1nnc(NS(N)(=O)=O)s1,Ki,6.027
50256757,Cc1ccc(NC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2ccc(cc2)S(N)(=O)=O)c(c1)C(O)=O,Ki,8.041
50256758,COc1cc(NC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2ccc(cc2)S(N)(=O)=O)c(cc1OC)C(O)=O,Ki,8.495
50256769,NS(=O)(=O)c1ccc(CCN2C(=O)c3ccc(cc3C2=O)C(=O)Nc2ccc(I)cc2C(O)=O)cc1,Ki,8.076
50256770,COc1cc(NC(=O)c2ccc3C(=O)N(CCc4ccc(cc4)S(N)(=O)=O)C(=O)c3c2)c(cc1OC)C(O)=O,Ki,7.77
50256774,Cc1ccc(NC(=O)c2ccc3C(=O)N(Cc4ccc(cc4)S(N)(=O)=O)C(=O)c3c2)c(c1)C(O)=O,Ki,8.097
50256775,COc1cc(NC(=O)c2ccc3C(=O)N(Cc4ccc(cc4)S(N)(=O)=O)C(=O)c3c2)c(cc1OC)C(O)=O,Ki,7.658
50256787,NS(=O)(=O)c1ccc(CN2C(=O)c3ccc(cc3C2=O)C(=O)Nc2ccc(I)cc2C(O)=O)cc1,Ki,8.602
50256788,Cc1ccc(NC(=O)c2ccc3C(=O)N(CCc4ccc(cc4)S(N)(=O)=O)C(=O)c3c2)c(c1)C(O)=O,Ki,8.071
50256789,NS(=O)(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(I)cc1C(O)=O,Ki,8.678
50258298,COc1cccc(c1)-c1c([nH]c2ccc(cc12)S(N)(=O)=O)C(=O)N[n+]1c(C)cc(C)cc1C,Ki,8.745
